CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES_BC,FXM_BC,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,175,3,3,278,27,11,33,26,37,230,83,64,789,2,36,827,1579
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,177,2,2,42,34,3,23,23,16,228,14,25,408,0,46,454,862
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,178,9,9,107,79,28,161,148,100,1792,77,122,2614,7,262,2883,6314
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,179,1,1,7,29,2,23,11,9,164,1,2,248,0,26,274,571
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,180,2,2,39,29,8,29,16,20,268,8,10,427,0,76,503,1020
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,181,2,2,75,54,8,29,22,57,373,14,22,654,0,62,716,1445
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,182,1,1,29,37,6,18,16,20,150,1,5,282,0,22,304,709
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,183,2,2,35,44,9,76,17,19,282,9,10,501,0,58,559,1303
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,184,1,1,4,11,2,20,6,4,94,2,1,144,0,15,159,266
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,185,10,10,83,84,41,167,141,74,1553,79,56,2278,24,170,2472,6174
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,186,10,10,73,67,68,428,172,93,1537,28,47,2513,2,206,2721,6334
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,187,9,9,83,131,73,296,139,93,1549,35,38,2437,5,226,2668,6562
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,188,6,6,48,61,52,184,74,50,901,38,65,1473,6,133,1612,3407
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,189,14,14,130,245,141,650,247,176,2317,53,74,4033,12,365,4410,9465
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,190,5,5,39,26,173,108,109,33,740,18,16,1262,1,134,1397,3015
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,191,3,3,38,34,35,110,59,36,405,16,15,748,3,73,824,1987
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,192,11,11,216,255,168,215,250,130,1828,132,95,3289,19,184,3492,7868
1,2,BAJA CALIFORNIA,17,ENSENADA,7,SAN FELIPE,193,1,1,4,5,2,10,2,6,21,0,2,52,0,3,55,101
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,194,10,10,72,96,76,197,231,108,1744,67,100,2691,13,223,2927,6443
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,195,9,9,86,70,74,188,231,82,1710,71,52,2564,3,232,2799,6585
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,196,2,2,13,36,7,65,38,12,390,9,15,585,0,73,658,1495
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,197,7,7,35,33,65,65,121,52,953,32,44,1400,0,151,1551,3927
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,198,1,1,22,5,3,29,76,1,127,8,16,287,0,8,295,596
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,199,4,4,80,27,27,64,195,39,537,30,29,1028,2,110,1140,2279
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,200,1,1,11,8,2,2,11,7,23,0,1,65,0,10,75,163
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,201,2,2,15,3,1,9,11,15,120,17,3,194,0,16,210,419
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,202,1,1,25,16,3,6,19,17,166,1,9,262,0,13,275,637
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,203,1,1,12,10,5,12,20,13,179,4,1,256,0,12,268,515
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,204,1,1,1,1,0,13,2,0,11,0,0,28,0,1,29,76
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,206,2,2,51,9,10,15,24,17,108,23,20,277,0,17,294,878
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,207,2,2,91,6,12,13,23,35,160,38,20,398,3,26,427,829
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,208,3,3,198,74,17,21,64,86,313,65,35,873,0,61,934,1520
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,209,17,20,974,465,110,195,387,617,2302,317,193,5560,22,387,5969,9144
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,210,3,3,39,27,28,59,33,31,344,5,11,577,2,52,631,1240
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,211,1,1,48,5,0,11,3,23,136,15,3,244,0,10,254,666
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,212,1,1,42,7,4,13,4,9,139,3,2,223,0,14,237,616
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,213,2,2,53,7,4,14,7,20,177,7,6,295,0,18,313,756
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,214,1,1,49,13,1,11,6,12,141,7,5,245,0,15,260,620
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,215,1,1,39,7,1,8,3,10,138,10,24,240,0,11,251,657
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,216,1,1,26,6,1,6,1,11,90,3,4,148,0,10,158,415
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,217,1,1,27,4,3,2,2,1,49,2,2,92,2,6,100,318
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,218,1,1,47,23,1,2,5,6,80,6,4,174,0,7,181,416
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,219,1,1,52,12,2,7,3,13,75,5,3,172,1,7,180,335
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,220,1,1,76,21,4,7,1,8,39,7,2,165,0,3,168,312
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,221,1,1,137,37,3,9,15,26,110,8,3,348,0,21,369,649
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,222,1,1,151,42,3,6,3,19,64,7,3,298,0,9,307,540
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,223,1,1,210,70,4,7,4,15,76,12,5,403,0,11,414,667
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,224,1,1,291,94,6,4,5,15,46,8,3,472,0,9,481,706
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,225,2,2,301,104,5,10,3,17,59,10,5,514,0,12,526,795
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,226,1,1,166,30,10,18,12,28,124,6,3,397,0,13,410,710
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,227,1,1,71,16,9,12,6,7,127,3,7,258,0,21,279,632
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,228,1,1,24,2,2,12,5,11,104,1,1,162,0,24,186,481
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,229,1,1,30,10,1,7,4,8,98,9,5,172,0,10,182,408
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,230,1,1,70,12,3,16,6,17,153,6,3,286,0,9,295,669
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,231,2,2,80,12,3,15,4,23,217,16,6,376,0,13,389,797
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,232,2,2,65,21,5,15,5,17,153,16,7,304,0,24,328,763
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,233,1,1,59,10,4,17,5,11,155,9,0,270,0,13,283,660
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,234,1,1,47,13,3,10,5,9,136,6,8,237,0,14,251,598
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,235,1,1,74,12,3,11,5,15,181,5,2,308,1,22,331,746
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,236,1,1,46,8,3,3,4,16,133,12,11,236,0,14,250,579
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,237,2,2,64,18,3,18,11,19,162,19,6,320,2,13,335,765
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,238,1,1,44,5,3,6,8,10,83,5,5,169,0,10,179,491
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,239,1,1,27,3,1,8,7,6,83,5,5,145,0,10,155,367
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,240,2,2,128,40,12,18,13,24,146,11,8,400,0,22,422,839
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,241,2,2,234,70,11,12,17,31,118,8,5,506,0,11,517,847
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,242,1,1,235,41,4,8,7,20,62,11,3,391,1,16,408,637
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,243,1,1,209,56,4,6,10,18,60,12,2,377,0,11,388,558
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,244,1,1,194,59,6,5,14,29,115,15,5,442,2,13,457,736
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,245,2,2,159,43,6,18,12,39,140,15,6,438,0,20,458,798
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,246,3,4,170,41,7,40,21,45,317,14,15,670,0,23,693,790
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,247,2,2,51,20,7,24,11,23,221,6,16,379,1,17,397,938
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,248,1,1,38,8,4,15,5,6,134,7,4,221,0,20,241,674
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,249,1,1,39,11,0,5,3,8,105,3,4,178,0,10,188,424
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,250,1,1,25,10,3,14,1,4,124,3,3,187,0,4,191,444
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,251,1,1,54,7,3,11,4,8,105,4,5,201,1,9,211,499
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,252,2,2,89,17,1,17,9,17,207,6,9,372,0,29,401,906
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,253,2,2,61,6,5,11,12,14,208,11,12,340,0,24,364,807
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,254,2,2,123,19,2,16,9,7,174,12,7,369,0,24,393,901
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,255,2,2,114,17,4,11,11,21,235,11,2,426,0,23,449,993
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,256,1,1,66,8,3,10,5,14,151,5,3,265,0,16,281,683
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,257,2,2,69,15,2,16,6,15,189,5,10,327,0,22,349,791
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,258,2,2,63,11,3,8,10,19,178,10,9,311,1,21,333,752
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,259,1,1,43,5,2,10,5,21,126,8,4,224,0,8,232,521
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,260,1,1,47,9,0,12,11,20,125,16,5,245,0,23,268,603
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,261,1,1,63,12,1,11,7,15,135,5,6,255,0,17,272,670
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,262,1,1,52,9,2,10,8,18,168,5,9,281,0,16,297,578
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,263,1,1,44,12,2,13,7,15,145,6,7,251,1,15,267,648
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,264,1,1,124,33,1,13,9,18,137,7,3,345,1,16,362,697
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,265,1,1,76,23,3,10,7,25,112,5,6,267,0,13,280,525
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,266,1,1,112,38,4,16,26,149,14,4,1,364,0,9,373,695
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,267,1,1,86,18,5,9,11,21,136,7,1,294,1,15,310,575
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,268,2,2,148,32,1,18,8,38,141,11,13,410,0,19,429,754
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,269,1,1,108,37,4,10,10,32,135,10,9,355,1,20,376,741
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,270,2,2,167,44,11,14,17,40,187,11,6,497,1,30,528,926
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,271,2,2,202,62,5,15,17,46,224,12,14,597,0,27,624,996
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,272,1,1,124,22,8,15,15,31,157,9,4,385,0,15,400,712
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,273,2,2,141,18,7,14,15,33,150,6,8,392,1,27,420,789
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,274,2,2,130,23,9,20,11,41,173,10,3,420,0,15,435,755
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,275,1,1,129,19,6,15,9,31,167,9,7,392,0,22,414,735
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,276,2,2,126,41,6,9,9,26,201,8,5,431,0,21,452,829
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,277,1,1,54,9,6,19,8,18,146,11,6,277,1,17,295,697
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,278,1,1,48,14,3,9,9,12,113,4,7,219,0,6,225,536
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,279,2,2,88,18,8,27,27,32,287,17,11,515,0,30,545,1227
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,280,2,2,74,14,1,13,7,19,183,18,9,338,1,21,360,790
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,281,2,2,83,13,5,15,17,24,247,11,6,421,0,25,446,1019
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,282,2,2,125,20,5,19,7,21,170,15,4,386,0,26,412,910
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,283,2,2,92,12,6,22,13,25,176,8,7,361,0,9,370,851
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,284,2,2,123,12,1,22,5,17,210,20,4,414,0,13,427,818
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,285,2,2,85,20,5,24,11,21,244,14,13,437,0,29,466,1075
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,286,2,2,116,15,6,19,6,19,179,20,8,388,0,26,414,851
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,287,2,2,112,21,4,18,14,27,172,13,3,384,0,21,405,903
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,288,1,1,89,20,5,12,9,29,153,4,8,329,0,21,350,667
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,289,1,1,66,19,1,14,11,24,174,2,4,315,0,24,339,738
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,290,2,2,148,58,10,22,17,40,225,8,9,537,1,18,556,911
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,291,2,2,162,29,13,27,12,49,300,13,11,616,0,51,667,1243
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,292,2,2,391,99,12,21,37,55,185,21,16,837,2,19,858,1290
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,293,2,2,131,44,6,28,19,21,334,10,13,606,0,31,637,1384
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,294,2,2,93,18,7,23,22,29,230,9,9,440,0,27,467,977
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,295,1,1,157,30,1,4,12,11,138,5,5,363,1,15,379,648
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,296,2,2,95,44,10,11,11,26,186,3,6,392,0,20,412,797
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,297,2,2,108,22,6,16,19,37,218,11,11,448,0,19,467,913
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,298,2,2,84,18,8,17,16,29,186,7,7,372,1,17,390,874
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,299,2,2,106,25,4,18,9,33,204,10,9,418,0,23,441,971
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,300,2,2,88,23,0,12,11,33,200,5,8,380,1,14,395,858
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,301,2,2,102,36,9,22,16,27,238,9,11,470,0,22,492,980
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,302,2,2,161,25,5,21,13,22,144,18,7,416,0,19,435,810
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,303,2,2,257,35,2,19,12,22,191,22,8,568,1,19,588,994
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,304,1,1,48,11,7,14,2,17,89,8,5,201,0,14,215,620
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,305,3,3,306,37,10,59,29,58,497,58,18,1072,0,57,1129,1943
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,306,2,2,164,11,3,19,12,18,320,16,12,575,1,37,613,1250
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,307,2,2,102,6,6,9,5,20,262,8,16,434,0,37,471,1048
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,308,2,2,116,10,6,25,4,26,209,12,6,414,2,25,441,995
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,309,2,2,352,38,4,20,8,30,141,16,14,623,2,18,643,903
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,310,2,2,343,25,5,9,7,31,117,27,3,567,0,16,583,857
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,311,1,1,157,26,2,12,16,27,121,12,7,380,1,20,401,669
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,312,2,2,171,26,3,18,10,20,130,20,11,409,9,12,430,764
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,313,2,2,206,36,15,24,18,47,235,10,6,597,0,29,626,1096
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,314,2,2,281,65,11,26,19,36,180,12,13,643,0,27,670,1074
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,315,2,2,242,54,11,25,22,44,235,22,17,672,0,23,695,1084
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,316,2,2,84,28,3,17,13,34,225,11,9,424,0,25,449,977
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,317,2,2,119,33,8,21,14,24,221,7,7,454,0,20,474,905
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,318,1,1,255,58,4,16,18,35,88,20,5,499,0,10,509,742
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,319,2,2,67,11,5,19,18,36,339,7,5,507,0,35,542,1201
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,320,2,2,64,13,9,13,7,33,238,5,10,392,0,7,399,845
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,321,2,2,77,16,5,16,9,28,265,16,2,434,1,13,448,893
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,322,1,1,103,29,4,13,13,27,206,5,2,402,0,18,420,716
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,323,3,4,186,41,8,50,28,57,392,14,17,793,0,129,922,884
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,324,2,2,275,63,8,19,33,50,229,17,11,705,0,25,730,1120
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,325,2,2,169,16,10,19,11,27,157,21,8,438,0,17,455,821
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,326,3,3,614,61,5,19,18,41,208,30,18,1014,1,29,1044,1507
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,327,2,2,201,26,13,33,19,36,379,22,18,747,0,29,776,1405
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,328,2,2,174,9,8,36,17,44,356,25,6,675,0,54,729,1454
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,329,2,2,151,14,3,36,6,25,316,15,9,575,0,36,611,1215
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,330,2,2,159,20,4,37,20,39,331,23,13,646,0,29,675,1352
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,331,4,4,254,32,6,55,25,64,606,52,26,1120,0,58,1178,2311
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,332,2,2,223,26,5,31,12,38,246,18,19,618,0,20,638,1125
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,333,5,5,875,79,26,92,40,129,696,97,55,2089,0,93,2182,3749
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,334,2,2,388,38,4,30,8,28,200,46,18,760,0,44,804,1327
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,335,2,2,427,52,13,31,16,41,255,25,22,882,0,25,907,1417
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,336,1,1,62,19,1,7,9,15,142,5,4,264,0,17,281,518
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,337,2,2,67,17,6,23,15,18,193,12,8,359,0,16,375,765
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,338,2,2,79,24,9,28,10,36,300,11,9,506,0,43,549,1136
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,339,4,4,458,83,28,82,47,147,739,42,33,1659,0,62,1721,2940
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,340,2,2,88,18,7,24,17,30,354,5,13,556,1,24,581,1227
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,341,2,2,70,23,6,23,17,44,418,9,11,621,0,32,653,1344
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,342,2,2,172,19,11,29,16,49,315,20,7,638,0,21,659,1232
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,343,2,2,115,17,7,28,13,17,228,4,11,440,1,27,468,850
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,344,2,2,102,26,8,17,12,20,221,6,6,418,0,17,435,809
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,345,2,2,99,24,9,17,17,39,274,13,12,504,0,22,526,976
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,346,14,14,1643,168,55,246,114,395,2227,303,120,5271,1,178,5450,10266
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,347,3,3,466,66,10,38,33,66,341,40,19,1079,0,45,1124,1773
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,348,2,2,417,51,5,40,10,55,270,32,10,890,1,25,916,1495
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,349,2,2,55,12,6,11,19,23,213,10,10,359,0,22,381,921
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,350,3,4,304,41,16,55,25,61,683,48,13,1246,6,56,1308,1470
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,351,3,3,177,29,5,48,14,39,535,31,27,905,0,36,941,1929
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,352,2,2,201,9,2,18,9,33,223,15,12,522,2,20,544,1097
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,353,2,2,40,8,2,13,4,32,247,13,5,364,0,23,387,908
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,354,2,2,84,10,3,25,9,39,255,17,2,444,0,30,474,964
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,355,2,2,115,8,6,32,9,24,308,7,7,516,0,35,551,1170
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,356,8,9,612,111,43,147,86,227,1496,59,67,2848,1,107,2956,5114
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,357,8,8,868,141,64,106,72,238,1282,57,64,2892,1,112,3005,5478
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,358,3,3,200,33,14,32,21,72,344,12,14,742,4,32,778,1509
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,359,2,2,64,16,6,26,14,28,297,8,10,469,0,35,504,1108
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,360,2,2,82,14,5,22,17,23,316,6,4,489,3,30,522,1143
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,361,3,3,162,45,19,45,28,62,481,23,19,884,1,42,927,1842
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,362,2,2,213,44,9,18,24,41,245,13,9,616,2,31,649,1112
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,363,2,2,62,13,10,25,15,25,275,4,10,439,0,23,462,987
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,364,2,2,134,24,9,15,18,38,284,6,9,537,1,20,558,1098
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,365,2,2,106,20,9,27,14,47,282,9,11,525,0,29,554,1129
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,366,7,7,489,101,70,118,121,167,1159,54,42,2321,6,99,2426,4704
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,367,2,2,64,12,8,21,28,28,340,9,15,525,0,34,559,1204
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,368,2,2,134,34,10,21,22,39,342,11,9,622,1,33,656,1396
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,369,2,3,173,48,13,23,27,58,257,14,21,634,0,11,645,526
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,370,2,2,200,50,5,19,9,32,137,6,4,462,0,21,483,765
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,371,1,1,152,26,6,13,9,21,128,13,5,373,0,23,396,744
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,372,2,2,162,48,3,32,6,33,212,11,3,510,1,22,533,893
