CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES_BC,FXM_BC,PVEM_MORENA_FXM_BC,PVEM_MORENA,PVEM_FXM_BC,MORENA_FXM_BC,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,564,2,2,110,25,5,7,9,51,209,9,4,5,6,0,4,444,0,12,456,1087
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,572,5,5,223,45,6,56,39,132,639,12,23,11,19,0,2,1207,0,57,1264,3023
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,682,4,4,770,70,13,47,29,159,427,12,13,12,11,1,1,1565,0,62,1627,2771
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,688,1,1,90,1,2,11,6,45,160,1,11,2,3,0,1,333,0,27,360,673
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,689,1,1,66,9,5,19,8,73,176,12,6,2,1,0,4,381,0,20,401,714
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,1943,2,2,65,7,2,18,11,56,346,4,1,6,1,0,1,518,0,21,539,1076
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,1945,2,2,56,7,3,21,12,49,191,0,8,7,7,0,6,367,0,13,380,767
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,1946,2,2,52,7,2,17,9,66,300,6,3,7,4,0,1,474,0,10,484,968
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,2089,2,2,102,11,8,19,14,97,269,4,12,4,4,0,0,544,0,19,563,1290
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,2090,4,4,315,35,8,49,44,198,728,20,16,7,10,0,4,1434,3,47,1484,2659
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,2091,4,4,239,36,11,58,28,220,712,12,8,15,8,0,1,1348,1,31,1380,2790
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,2092,4,4,290,34,9,37,30,194,653,8,25,13,10,0,6,1309,2,54,1365,2817
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,2093,4,4,284,35,6,50,36,218,606,14,26,21,7,1,2,1306,0,42,1348,2701
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,2094,3,3,142,20,10,40,23,128,513,10,10,7,8,1,0,912,0,28,940,2127
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,2095,4,4,262,21,5,40,28,162,408,12,14,8,7,0,3,970,0,20,990,1964
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,0,0,2,1,0,0,0,1,0,3,0,0,0,0,0,0,5,0,0,5,6
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,217,1,1,27,4,3,2,2,1,49,2,2,0,3,0,0,95,2,6,103,318
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,218,1,1,47,23,1,2,5,6,80,6,4,1,2,0,0,177,0,7,184,416
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,219,1,1,52,12,2,7,3,13,75,5,3,1,4,1,0,178,1,7,186,335
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,220,1,1,76,21,4,7,1,8,39,7,2,0,1,0,0,166,0,3,169,312
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,221,1,1,137,37,3,9,15,26,110,8,3,1,1,0,0,350,0,21,371,649
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,222,1,1,151,42,3,6,3,19,64,7,3,1,0,0,0,299,0,9,308,540
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,223,1,1,210,70,4,7,4,15,76,12,5,2,1,0,0,406,0,11,417,667
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,224,1,1,291,94,6,4,5,15,46,8,3,0,3,0,0,475,0,9,484,706
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,225,2,2,301,104,5,10,3,17,59,10,5,0,2,0,1,517,0,12,529,795
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,226,1,1,166,30,10,18,12,28,124,6,3,0,1,0,0,398,0,13,411,710
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,227,1,1,71,16,9,12,6,7,127,3,7,1,1,0,1,261,0,21,282,632
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,239,1,1,27,3,1,8,7,6,83,5,5,0,0,0,0,145,0,10,155,367
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,240,2,2,128,40,12,18,13,24,146,11,8,3,4,0,1,408,0,22,430,839
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,241,2,2,234,70,11,12,17,31,118,8,5,4,1,0,1,512,0,11,523,847
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,242,1,1,235,41,4,8,7,20,62,11,3,1,1,0,1,394,1,16,411,637
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,243,1,1,209,56,4,6,10,18,60,12,2,1,0,0,1,379,0,11,390,558
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,244,1,1,194,59,6,5,14,29,115,15,5,1,2,0,0,445,2,13,460,736
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,245,2,2,159,43,6,18,12,39,140,15,6,0,3,0,0,441,0,20,461,798
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,246,3,3,111,14,4,15,7,25,184,7,7,2,5,0,1,382,0,23,405,790
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,247,2,2,51,20,7,24,11,23,221,6,16,4,6,0,3,392,1,17,410,938
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,248,1,1,38,8,4,15,5,6,134,7,4,1,4,0,1,227,0,20,247,674
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,249,1,1,39,11,0,5,3,8,105,3,4,0,3,0,1,182,0,10,192,424
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,262,1,1,52,9,2,10,8,18,168,5,9,1,2,0,1,285,0,16,301,578
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,263,1,1,44,12,2,13,7,15,145,6,7,1,5,0,0,257,1,15,273,648
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,264,1,1,124,33,1,13,9,18,137,7,3,2,7,0,2,356,1,16,373,697
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,265,1,1,76,23,3,10,7,25,112,5,6,1,2,0,0,270,0,13,283,525
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,266,1,1,112,38,4,16,26,149,14,4,1,0,0,0,0,364,0,9,373,695
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,267,1,1,86,18,5,9,11,21,136,7,1,1,2,0,0,297,1,15,313,575
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,268,2,2,148,32,1,18,8,38,141,11,13,2,3,0,0,415,0,19,434,754
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,269,1,1,108,37,4,10,10,32,135,10,9,2,3,0,0,360,1,20,381,741
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,270,2,2,167,44,11,14,17,40,187,11,6,4,0,0,3,504,1,30,535,926
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,271,2,2,202,62,5,15,17,46,224,12,14,3,7,0,1,608,0,27,635,996
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,272,1,1,124,22,8,15,15,31,157,9,4,3,6,0,0,394,0,15,409,712
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,273,2,2,141,18,7,14,15,33,150,6,8,4,4,0,0,400,1,27,428,789
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,274,2,2,130,23,9,20,11,41,173,10,3,2,2,0,0,424,0,15,439,755
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,275,1,1,129,19,6,15,9,31,167,9,7,0,0,0,0,392,0,22,414,735
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,276,2,2,126,41,6,9,9,26,201,8,5,1,4,0,1,437,0,21,458,829
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,277,1,1,54,9,6,19,8,18,146,11,6,1,2,0,0,280,1,17,298,697
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,278,1,1,48,14,3,9,9,12,113,4,7,2,4,0,1,226,0,6,232,536
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,288,1,1,89,20,5,12,9,29,153,4,8,0,0,0,1,330,0,21,351,667
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,289,1,1,66,19,1,14,11,24,174,2,4,4,4,0,0,323,0,24,347,738
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,290,2,2,148,58,10,22,17,40,225,8,9,7,3,0,0,547,1,18,566,911
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,291,2,2,162,29,13,27,12,49,300,13,11,6,6,0,1,629,0,51,680,1243
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,292,2,2,391,99,12,21,37,55,185,21,16,2,3,0,0,842,2,19,863,1290
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,293,2,2,131,44,6,28,19,21,334,10,13,7,6,1,0,620,0,31,651,1384
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,294,2,2,93,18,7,23,22,29,230,9,9,4,4,0,3,451,0,27,478,977
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,295,1,1,157,30,1,4,12,11,138,5,5,0,1,0,0,364,1,15,380,648
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,296,2,2,95,44,10,11,11,26,186,3,6,2,5,0,1,400,0,20,420,797
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,297,2,2,108,22,6,16,19,37,218,11,11,1,4,0,2,455,0,19,474,913
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,298,2,2,84,18,8,17,16,29,186,7,7,1,2,0,0,375,1,17,393,874
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,299,2,2,106,25,4,18,9,33,204,10,9,4,6,0,7,435,0,23,458,971
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,300,2,2,88,23,0,12,11,33,200,5,8,1,6,0,2,389,1,14,404,858
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,301,2,2,102,36,9,22,16,27,238,9,11,4,6,0,0,480,0,22,502,980
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,313,2,2,206,36,15,24,18,47,235,10,6,4,3,0,0,604,0,29,633,1096
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,314,2,2,281,65,11,26,19,36,180,12,13,3,5,0,2,653,0,27,680,1074
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,315,2,2,242,54,11,25,22,44,235,22,17,4,6,0,1,683,0,23,706,1084
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,316,2,2,84,28,3,17,13,34,225,11,9,4,8,0,3,439,0,25,464,977
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,317,2,2,119,33,8,21,14,24,221,7,7,0,0,0,0,454,0,20,474,905
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,318,1,1,255,58,4,16,18,35,88,20,5,7,0,0,0,506,0,10,516,742
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,319,2,2,67,11,5,19,18,36,339,7,5,2,9,0,3,521,0,35,556,1201
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,320,2,2,64,13,9,13,7,33,238,5,10,3,3,0,1,399,0,7,406,845
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,321,2,2,77,16,5,16,9,28,265,16,2,2,9,0,0,445,1,13,459,893
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,322,1,1,103,29,4,13,13,27,206,5,2,3,2,0,1,408,0,18,426,716
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,323,3,3,112,27,5,30,9,29,260,5,12,1,4,0,0,494,0,13,507,884
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,324,2,2,275,63,8,19,33,50,229,17,11,1,1,0,0,707,0,25,732,1120
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,336,1,1,62,19,1,7,9,15,142,5,4,2,0,0,1,267,0,17,284,518
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,337,2,2,67,17,6,23,15,18,193,12,8,3,5,0,1,368,0,16,384,765
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,338,2,2,79,24,9,28,10,36,300,11,9,1,13,0,0,520,0,43,563,1136
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,339,4,4,458,83,28,82,47,147,739,42,33,8,10,3,6,1686,0,62,1748,2940
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,340,2,2,88,18,7,24,17,30,354,5,13,2,10,0,0,568,1,24,593,1227
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,341,2,2,70,23,6,23,17,44,418,9,11,1,10,0,4,636,0,32,668,1344
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,342,2,2,172,19,11,29,16,49,315,20,7,2,6,0,0,646,0,21,667,1232
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,343,2,2,115,17,7,28,13,17,228,4,11,5,5,0,1,451,1,27,479,850
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,344,2,2,102,26,8,17,12,20,221,6,6,3,3,0,0,424,0,17,441,809
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,345,2,2,99,24,9,17,17,39,274,13,12,2,4,0,4,514,0,22,536,976
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,356,8,8,548,99,37,122,68,192,1319,50,52,19,21,2,7,2536,1,100,2637,5114
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,357,8,8,868,141,64,106,72,238,1282,57,64,11,15,0,4,2922,1,112,3035,5478
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,358,3,3,200,33,14,32,21,72,344,12,14,2,5,0,1,750,4,32,786,1509
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,359,2,2,64,16,6,26,14,28,297,8,10,0,7,0,3,479,0,35,514,1108
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,360,2,2,82,14,5,22,17,23,316,6,4,1,4,0,2,496,3,30,529,1143
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,361,3,3,162,45,19,45,28,62,481,23,19,11,10,0,7,912,1,42,955,1842
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,362,2,2,213,44,9,18,24,41,245,13,9,4,1,0,1,622,2,31,655,1112
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,363,2,2,62,13,10,25,15,25,275,4,10,2,4,0,1,446,0,23,469,987
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,364,2,2,134,24,9,15,18,38,284,6,9,5,3,1,0,546,1,20,567,1098
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,365,2,2,106,20,9,27,14,47,282,9,11,3,3,0,4,535,0,29,564,1129
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,366,7,7,489,101,70,118,121,167,1159,54,42,7,17,2,2,2349,6,99,2454,4704
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,367,2,2,64,12,8,21,28,28,340,9,15,3,7,0,4,539,0,34,573,1204
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,368,2,2,134,34,10,21,22,39,342,11,9,7,8,0,3,640,1,33,674,1396
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,369,2,2,89,27,5,10,19,23,140,6,10,1,3,0,1,334,0,11,345,526
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,370,2,2,200,50,5,19,9,32,137,6,4,3,1,0,1,467,0,21,488,765
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,371,1,1,152,26,6,13,9,21,128,13,5,2,2,0,2,379,0,23,402,744
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,372,2,2,162,48,3,32,6,33,212,11,3,0,2,0,2,514,1,22,537,893
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,373,2,2,199,36,10,12,14,30,140,15,10,1,7,0,2,476,0,15,491,771
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,374,2,2,149,41,13,20,14,22,204,18,8,2,6,0,0,497,0,26,523,936
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,388,2,2,286,47,12,15,16,37,216,14,8,2,5,0,4,662,2,39,703,1265
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,389,2,2,221,67,10,22,9,33,176,10,8,0,3,0,4,563,0,18,581,919
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,390,1,1,148,44,7,9,12,14,140,8,4,0,1,0,0,387,1,13,401,683
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,391,1,1,162,24,4,22,8,25,154,4,5,3,1,1,0,413,0,7,420,699
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,392,2,2,209,42,2,23,21,38,210,10,5,4,5,0,1,570,0,22,592,1068
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,393,2,2,254,54,6,20,9,39,204,9,7,4,3,0,2,611,0,27,638,1038
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,394,2,2,194,38,4,14,15,38,196,9,7,4,1,0,1,521,1,23,545,875
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,395,2,2,142,38,6,16,13,23,267,16,11,4,4,0,0,540,1,34,575,1215
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,399,2,2,417,120,10,26,26,48,172,15,11,0,4,0,2,851,1,146,998,1245
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,400,2,2,247,75,12,40,13,54,288,22,20,5,6,0,0,782,0,34,816,1293
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,401,2,2,218,65,7,20,14,37,202,13,14,1,0,0,0,591,0,9,600,975
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,402,2,2,219,68,8,16,7,30,153,9,6,2,3,0,0,521,0,14,535,825
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,403,2,2,430,133,6,9,10,36,65,23,2,1,1,0,1,717,0,11,728,1041
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,404,1,1,181,48,8,9,9,35,130,10,10,2,2,0,4,448,1,21,470,712
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,405,1,1,135,32,9,15,8,21,168,13,10,1,4,0,2,418,2,18,438,730
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,406,2,2,202,48,9,26,9,35,270,17,8,0,3,0,0,627,1,25,653,1151
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,407,2,2,280,58,8,18,17,36,132,8,6,2,1,1,0,567,8,18,593,871
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,408,2,2,127,30,5,17,14,33,190,6,7,2,4,0,1,436,0,26,462,767
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,409,2,2,196,42,13,33,23,46,286,9,7,1,0,0,2,658,0,28,686,1220
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,410,2,2,224,26,4,17,11,51,164,15,4,1,2,0,1,520,0,31,551,949
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,411,2,2,444,119,5,8,4,52,85,20,3,2,0,0,1,743,0,10,753,1061
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,412,2,2,195,64,9,15,14,27,158,12,6,3,1,0,2,506,0,23,529,845
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,413,2,2,148,54,13,21,23,29,209,7,5,2,4,0,0,515,0,33,548,864
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,414,2,2,200,49,12,30,16,31,252,12,11,6,2,0,0,621,0,34,655,1186
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,415,2,2,127,24,4,22,13,28,190,9,11,3,3,0,1,435,0,24,459,810
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,416,2,2,111,29,5,13,11,28,235,13,6,4,5,0,1,461,2,13,476,911
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,417,2,2,108,38,7,25,26,44,310,9,11,2,9,0,1,590,1,33,624,1186
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,419,2,2,57,6,2,9,7,10,95,4,4,1,2,0,0,197,1,10,208,847
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,420,2,2,81,21,3,23,10,34,221,10,9,2,5,0,0,419,0,30,449,853
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,421,2,2,114,27,6,20,18,24,197,11,10,3,7,0,1,438,2,20,460,818
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,422,2,2,197,42,3,18,8,29,130,9,10,0,0,0,0,446,2,13,461,765
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,423,2,2,402,163,6,13,14,23,61,14,4,1,3,0,1,705,1,12,718,1038
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,424,2,2,379,83,8,24,22,54,173,17,16,2,3,0,1,782,1,28,811,1243
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,425,2,2,231,42,8,13,28,42,208,19,9,1,4,0,1,606,0,35,641,1107
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,426,2,2,128,20,3,20,19,29,240,8,8,3,6,0,0,484,0,30,514,990
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,427,2,2,107,22,5,20,13,31,252,5,6,2,2,0,1,466,1,10,477,948
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,429,2,2,123,15,5,17,11,31,232,15,10,2,6,0,0,467,2,16,485,934
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,430,2,2,114,19,13,17,15,30,265,6,11,0,1,0,0,491,0,19,510,925
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,431,2,2,257,55,8,9,21,40,140,16,2,3,1,0,1,553,0,14,567,880
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,432,2,2,338,65,12,21,21,53,220,14,11,0,8,0,1,764,2,12,778,1168
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,433,2,2,108,29,7,22,17,19,245,10,4,2,2,1,3,469,0,19,488,950
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,435,2,2,163,31,11,22,20,41,352,9,7,2,12,1,1,672,1,32,705,1410
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,436,2,2,143,33,10,25,21,40,313,11,8,6,4,0,3,617,2,38,657,1257
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,437,1,1,73,19,8,10,18,24,161,4,1,1,5,0,1,325,0,19,344,606
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,438,2,2,267,57,15,23,26,32,229,21,19,4,6,0,0,699,2,29,730,1202
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,439,3,3,312,82,12,21,28,48,241,18,7,2,3,0,0,774,0,27,801,1168
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,440,2,2,168,32,7,21,16,40,291,16,13,5,7,3,2,621,0,45,666,1042
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,441,2,2,170,36,8,22,31,38,291,11,9,3,4,0,1,624,0,25,649,1280
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,442,3,3,173,38,12,29,27,69,349,17,19,8,14,0,1,756,0,47,803,1590
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,443,2,2,143,23,7,25,25,39,349,11,5,2,6,0,1,636,3,27,666,1365
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,445,2,2,157,39,6,23,21,46,313,18,13,4,2,0,1,643,0,46,689,1330
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,446,2,2,222,40,8,28,24,66,315,19,15,1,6,0,1,745,0,27,772,1490
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,447,2,2,126,27,12,13,13,60,207,12,11,3,6,0,1,491,0,36,527,937
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,448,3,3,334,59,12,26,26,55,308,22,15,4,6,0,3,870,2,30,902,1624
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,449,2,2,309,69,9,26,22,57,189,17,10,1,3,0,2,714,0,23,737,1199
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,450,2,2,377,82,5,16,13,36,175,19,4,0,5,0,0,732,1,38,771,1158
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,451,1,1,179,39,8,10,13,41,116,9,2,6,3,0,2,428,0,17,445,666
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,452,2,2,142,15,4,16,12,36,238,19,7,1,3,0,0,493,1,12,506,920
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,453,2,2,129,21,13,18,6,30,198,8,6,3,1,0,1,434,1,10,445,852
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,454,3,3,174,35,10,30,25,46,365,17,16,7,2,1,1,729,3,40,772,1512
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,457,2,2,138,36,6,18,14,49,297,8,8,1,4,0,2,581,0,33,614,1177
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,458,1,1,107,25,5,7,12,31,177,10,8,0,8,0,0,390,0,10,400,744
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,459,4,4,283,55,11,27,20,69,324,22,16,1,7,0,0,835,2,33,870,1612
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,460,2,2,103,27,2,12,13,25,169,8,4,2,5,0,0,370,0,9,379,786
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,461,2,2,109,10,2,21,14,43,260,7,8,2,6,0,2,484,0,31,515,1013
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,462,1,1,50,13,1,19,7,26,171,8,7,1,2,0,1,306,0,27,333,657
