CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAH,C_PAN_PRI_PRD,C_MORENA_NAH,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1706,1,1,0,0,0,14,22,5,0,0,11,107,159,0,9,168,365
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1707,1,1,0,0,0,6,9,2,0,0,13,90,120,0,4,124,179
4,13,HIDALGO,1,ZIMAPAN,84,ZIMAPAN,1788,1,1,0,0,0,10,7,5,0,0,15,47,84,0,5,89,162
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,178,4,4,0,0,0,812,53,81,0,0,153,488,1587,0,53,1640,2624
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,179,3,3,0,0,0,560,36,75,0,0,150,324,1145,1,39,1185,1702
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,180,3,3,0,0,0,459,35,53,0,0,126,378,1051,1,42,1094,1578
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,181,2,2,0,0,0,428,39,39,0,0,113,295,914,1,22,937,1363
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,182,1,1,0,0,0,32,2,4,0,0,5,90,133,0,7,140,226
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,183,1,1,0,0,0,62,7,5,0,0,8,68,150,0,9,159,318
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,184,1,1,0,0,0,67,19,9,0,0,4,185,284,4,13,301,581
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,185,1,1,0,0,0,26,3,4,0,0,3,37,73,0,4,77,145
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,186,1,1,0,0,0,90,13,11,0,0,8,166,288,0,8,296,509
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,187,2,2,0,0,0,199,19,19,0,0,31,363,631,0,25,656,1038
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,188,1,1,0,0,0,149,21,10,0,0,3,115,298,1,22,321,498
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,189,1,1,0,0,0,69,12,7,0,0,6,84,178,0,20,198,428
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,190,1,1,0,0,0,143,18,13,0,0,7,72,253,0,20,273,418
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,191,2,2,0,0,0,147,26,23,0,0,28,268,492,0,16,508,875
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,192,1,1,0,0,0,80,15,10,0,0,13,76,194,0,19,213,500
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,193,2,2,0,0,0,247,44,14,0,0,15,146,466,0,22,488,994
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,194,2,2,0,0,0,322,30,17,0,0,25,243,637,0,34,671,1171
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,195,2,2,0,0,0,263,25,24,0,0,33,192,537,0,30,567,893
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,196,1,1,0,0,0,161,15,19,0,0,22,200,417,0,18,435,719
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,197,2,2,0,0,0,169,34,27,0,0,29,563,822,0,30,852,1357
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,198,1,1,0,0,0,26,6,8,0,0,3,53,96,0,3,99,181
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,199,2,2,0,0,0,155,14,9,0,0,13,71,262,0,15,277,455
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,200,2,2,0,0,0,344,27,16,0,0,19,143,549,0,31,580,1094
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,201,2,2,0,0,0,379,43,35,0,0,45,301,803,0,41,844,1410
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,202,2,2,0,0,0,260,14,6,0,0,9,127,416,0,27,443,765
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,203,2,2,0,0,0,419,36,29,0,0,36,181,701,0,40,741,1159
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,204,3,3,0,0,0,386,47,68,0,0,44,372,917,0,37,954,1574
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,11,ATOTONILCO EL GRANDE,205,1,1,0,0,0,50,4,7,0,0,3,63,127,0,8,135,194
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,342,2,2,0,0,0,228,7,8,0,0,35,371,649,0,21,670,819
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,343,1,1,0,0,0,23,1,0,0,0,4,57,85,1,2,88,114
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,345,2,2,0,0,0,466,10,9,0,0,18,355,858,0,15,873,1096
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,346,1,1,0,0,0,94,2,5,0,0,5,115,221,0,3,224,280
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,347,1,1,0,0,0,50,0,2,0,0,4,33,89,0,0,89,102
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,348,1,1,0,0,0,97,0,0,0,0,2,111,210,0,3,213,246
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,20,ELOXOCHITLAN,349,1,1,0,0,0,71,1,1,0,0,2,100,175,0,3,178,205
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,642,1,1,0,0,0,18,0,21,0,0,163,308,510,0,26,536,675
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,643,1,1,0,0,0,3,0,8,0,0,120,139,270,0,16,286,359
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,644,1,1,0,0,0,2,2,5,0,0,184,275,468,0,13,481,677
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,645,2,2,0,0,0,25,21,86,0,0,253,359,744,3,40,787,955
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,674,2,2,0,0,0,88,17,22,0,0,267,482,876,0,65,941,1279
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,675,3,3,0,0,0,75,36,35,0,0,400,539,1085,3,54,1142,1563
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,676,1,1,0,0,0,34,14,7,0,0,55,263,373,0,31,404,551
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,677,1,1,0,0,0,37,6,4,0,0,30,118,195,0,19,214,298
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,678,2,2,0,0,0,46,31,31,0,0,151,239,498,1,49,548,764
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,679,2,2,0,0,0,67,31,7,0,0,87,189,381,0,46,427,659
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,680,2,2,0,0,0,77,31,32,0,0,222,488,850,0,61,911,1289
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,681,3,3,0,0,0,69,36,21,0,0,224,507,857,0,60,917,1300
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,682,1,1,0,0,0,29,3,1,0,0,6,40,79,0,5,84,121
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,683,2,2,0,0,0,43,13,2,0,0,13,75,146,0,15,161,238
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,684,1,1,0,0,0,28,10,9,0,0,136,242,425,0,36,461,669
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,685,1,1,0,0,0,61,7,4,0,0,13,160,245,0,17,262,358
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,686,2,2,0,0,0,81,17,11,0,0,107,334,550,0,42,592,852
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,687,1,1,0,0,0,51,30,8,0,0,67,149,305,0,18,323,507
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,688,1,1,0,0,0,35,10,14,0,0,49,183,291,1,19,311,421
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,689,2,2,0,0,0,34,13,8,0,0,169,328,552,2,37,591,807
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,690,1,1,0,0,0,18,20,4,0,0,56,57,155,0,20,175,263
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,691,1,1,0,0,0,49,21,8,0,0,108,126,312,0,31,343,623
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,692,1,1,0,0,0,26,15,5,0,0,38,102,186,0,21,207,384
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,693,1,1,0,0,0,52,17,12,0,0,123,228,432,0,16,448,655
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,694,1,1,0,0,0,51,23,13,0,0,127,251,465,0,29,494,676
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,695,2,2,0,0,0,47,27,11,0,0,47,318,450,3,64,517,1064
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,696,1,1,0,0,0,12,10,4,0,0,27,96,149,0,6,155,247
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,697,2,2,0,0,0,112,25,15,0,0,172,426,750,1,38,789,1023
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,698,1,1,0,0,0,70,14,12,0,0,59,226,381,0,26,407,556
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,699,1,1,0,0,0,17,10,1,0,0,29,43,100,0,9,109,168
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,765,3,3,0,0,0,99,92,323,0,0,139,578,1231,0,62,1293,1808
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,766,3,3,0,0,0,132,116,356,0,0,154,678,1436,0,62,1498,2077
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,767,1,1,0,0,0,13,16,34,0,0,5,179,247,0,20,267,354
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,768,1,1,0,0,0,15,18,38,0,0,28,154,253,0,18,271,376
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,769,1,1,0,0,0,16,37,53,0,0,52,231,389,0,22,411,530
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,770,1,1,0,0,0,6,19,9,0,0,8,81,123,0,5,128,165
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,771,1,1,0,0,0,11,33,52,0,0,8,229,333,5,15,353,459
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,772,1,1,0,0,0,21,38,44,0,0,10,206,319,0,26,345,494
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,773,1,1,0,0,0,15,34,23,0,0,16,238,326,0,18,344,451
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,774,1,1,0,0,0,2,4,12,0,0,0,70,88,0,13,101,144
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,775,1,1,0,0,0,16,11,51,0,0,11,119,208,0,5,213,263
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,776,1,1,0,0,0,20,17,24,0,0,6,91,158,0,10,168,226
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,777,1,1,0,0,0,10,9,42,0,0,15,72,148,0,12,160,235
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,778,1,1,0,0,0,22,20,39,0,0,20,76,177,0,7,184,246
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,42,MOLANGO DE ESCAMILLA,779,1,1,0,0,0,29,71,48,0,0,28,262,438,2,14,454,598
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,50,SAN AGUSTIN METZQUITITLAN,994,4,4,0,0,0,243,62,69,0,0,214,967,1555,0,64,1619,2296
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,50,SAN AGUSTIN METZQUITITLAN,995,1,1,0,0,0,78,14,2,0,0,2,76,172,0,3,175,243
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,50,SAN AGUSTIN METZQUITITLAN,996,2,2,0,0,0,85,340,17,0,0,112,322,876,0,35,911,1264
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,50,SAN AGUSTIN METZQUITITLAN,997,2,2,0,0,0,169,46,23,0,0,74,266,578,0,30,608,848
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,50,SAN AGUSTIN METZQUITITLAN,998,1,1,0,0,0,24,27,6,0,0,7,55,119,0,4,123,159
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,50,SAN AGUSTIN METZQUITITLAN,999,1,1,0,0,0,88,12,5,0,0,17,162,284,1,21,306,412
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,50,SAN AGUSTIN METZQUITITLAN,1000,1,1,0,0,0,59,32,10,0,0,20,236,357,1,16,374,509
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,50,SAN AGUSTIN METZQUITITLAN,1001,1,1,0,0,0,53,39,13,0,0,22,246,373,0,27,400,578
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,50,SAN AGUSTIN METZQUITITLAN,1002,1,1,0,0,0,136,29,10,0,0,49,186,410,0,29,439,566
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,50,SAN AGUSTIN METZQUITITLAN,1004,1,1,0,0,0,17,7,4,0,0,15,49,92,0,3,95,129
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,50,SAN AGUSTIN METZQUITITLAN,1005,1,1,0,0,0,56,15,7,0,0,13,191,282,0,11,293,531
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,50,SAN AGUSTIN METZQUITITLAN,1006,1,1,0,0,0,41,13,2,0,0,8,84,148,1,6,155,264
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,50,SAN AGUSTIN METZQUITITLAN,1007,1,1,0,0,0,19,11,1,0,0,0,50,81,0,1,82,112
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1229,2,2,0,0,0,35,29,15,0,0,357,354,790,1,24,815,1064
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1230,1,1,0,0,0,23,5,2,0,0,173,178,381,0,20,401,597
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1231,1,1,0,0,0,17,5,4,0,0,28,85,139,0,1,140,184
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1232,2,2,0,0,0,30,17,12,0,0,217,391,667,0,34,701,1116
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1233,1,1,0,0,0,12,1,5,0,0,131,223,372,0,8,380,544
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1234,1,1,0,0,0,74,3,6,0,0,70,149,302,0,10,312,490
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1235,1,1,0,0,0,105,4,4,0,0,94,123,330,0,12,342,512
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1236,3,3,0,0,0,66,14,22,0,0,311,429,842,1,63,906,1362
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1237,2,2,0,0,0,71,19,12,0,0,404,530,1036,2,52,1090,1450
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1238,1,1,0,0,0,7,0,3,0,0,54,59,123,0,6,129,164
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1239,1,1,0,0,0,0,0,0,0,0,50,46,96,0,1,97,126
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1240,3,3,0,0,0,96,41,38,0,0,265,443,883,0,159,1042,1600
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1241,2,2,0,0,0,31,9,4,0,0,76,174,294,0,14,308,453
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1242,2,2,0,0,0,72,16,10,0,0,173,145,416,0,48,464,721
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1243,2,2,0,0,0,173,22,23,0,0,217,261,696,0,47,743,1174
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1244,1,1,0,0,0,28,14,7,0,0,166,204,419,0,16,435,595
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1245,2,2,0,0,0,45,12,10,0,0,130,287,484,0,42,526,765
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1246,2,2,0,0,0,59,15,8,0,0,250,314,646,0,22,668,1038
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1247,1,1,0,0,0,97,5,2,0,0,96,15,215,0,12,227,314
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1248,1,1,0,0,0,51,7,3,0,0,96,95,252,0,26,278,434
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1249,2,2,0,0,0,183,23,15,0,0,341,316,878,0,61,939,1415
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1250,1,1,0,0,0,41,5,6,0,0,147,205,404,0,13,417,520
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1251,1,1,0,0,0,38,11,16,0,0,69,153,287,13,16,316,434
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1252,1,1,0,0,0,7,4,1,0,0,69,168,249,0,7,256,331
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1253,1,1,0,0,0,58,7,8,0,0,203,238,514,1,16,531,665
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1254,1,1,0,0,0,126,2,6,0,0,228,138,500,0,27,527,720
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1255,1,1,0,0,0,10,3,3,0,0,54,96,166,0,11,177,235
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1256,1,1,0,0,0,5,7,4,0,0,49,65,130,0,8,138,185
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1257,1,1,0,0,0,12,4,7,0,0,73,50,146,0,6,152,201
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1258,1,1,0,0,0,25,1,6,0,0,186,246,464,0,9,473,580
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1259,1,1,0,0,0,9,7,3,0,0,114,176,309,0,10,319,411
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1260,2,2,0,0,0,26,20,15,0,0,203,341,605,3,19,627,841
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1261,1,1,0,0,0,9,2,6,0,0,44,36,97,0,0,97,144
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1333,2,2,0,0,0,273,17,20,0,0,64,504,878,0,27,905,1096
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1334,2,2,0,0,0,283,18,23,0,0,95,417,836,1,19,856,1061
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1335,1,1,0,0,0,97,2,2,0,0,2,88,191,2,3,196,260
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1336,1,1,0,0,0,125,11,3,0,0,53,303,495,0,15,510,625
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1337,1,1,0,0,0,79,4,2,0,0,12,272,369,0,6,375,492
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1338,2,2,0,0,0,271,25,11,0,0,6,341,654,0,29,683,947
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1339,1,1,0,0,0,30,5,1,0,0,3,106,145,0,8,153,190
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1340,1,1,0,0,0,156,11,2,0,0,12,242,423,0,12,435,610
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1341,1,1,0,0,0,164,17,8,0,0,29,267,485,0,15,500,605
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1342,2,2,0,0,0,303,35,6,0,0,34,320,698,0,70,768,1084
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1343,1,1,0,0,0,43,3,3,0,0,7,191,247,0,4,251,316
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1344,3,3,0,0,0,452,41,18,0,0,19,584,1114,9,77,1200,1580
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1345,1,1,0,0,0,169,18,4,0,0,5,186,382,0,18,400,538
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1346,2,2,0,0,0,146,6,4,0,0,10,412,578,0,13,591,748
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1347,2,2,0,0,0,99,16,21,0,0,60,428,624,2,16,642,788
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1348,1,1,0,0,0,158,16,14,0,0,89,190,467,0,26,493,594
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1378,2,2,0,0,0,202,9,17,0,0,88,171,487,0,32,519,753
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1379,1,1,0,0,0,146,9,7,0,0,53,182,397,0,20,417,656
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1380,2,2,0,0,0,129,6,10,0,0,120,338,603,0,33,636,872
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1381,1,1,0,0,0,100,4,13,0,0,82,137,336,0,18,354,558
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1382,2,2,0,0,0,56,12,4,0,0,34,100,206,0,11,217,342
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1383,1,1,0,0,0,147,5,4,0,0,17,137,310,0,5,315,468
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1384,1,1,0,0,0,25,2,2,0,0,14,48,91,0,3,94,148
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1385,1,1,0,0,0,29,2,2,0,0,29,108,170,0,5,175,240
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1386,1,1,0,0,0,75,7,0,0,0,36,147,265,0,16,281,389
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1387,1,1,0,0,0,26,3,2,0,0,11,51,93,0,5,98,125
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1388,2,2,0,0,0,95,13,7,0,0,100,318,533,0,29,562,770
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1389,1,1,0,0,0,33,4,1,0,0,11,94,143,0,12,155,214
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1390,1,1,0,0,0,56,4,4,0,0,7,102,173,0,1,174,243
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1391,1,1,0,0,0,113,9,3,0,0,31,199,355,0,21,376,553
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1392,1,1,0,0,0,90,8,3,0,0,17,174,292,0,16,308,430
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1393,1,1,0,0,0,34,4,1,0,0,30,188,257,2,5,264,416
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1394,1,1,0,0,0,55,8,0,0,0,3,92,158,0,7,165,216
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1576,2,2,0,0,0,285,8,40,0,0,38,253,624,0,29,653,773
4,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1577,1,1,0,0,0,239,12,48,0,0,38,227,564,0,23,587,728
