CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES_BC,FXM_BC,PVEM_MORENA_FXM_BC,PVEM_MORENA,PVEM_FXM_BC,MORENA_FXM_BC,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,901,C,1,0,C01,0,136,13,12,12,16,40,88,40,3,4,0,0,2,0,366,1,7,374,615,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,901,C,2,0,C02,0,117,18,11,17,26,37,71,29,6,2,2,0,2,0,338,1,12,351,615,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,902,B,1,0,B,0,195,23,11,13,16,46,69,71,4,1,0,0,0,0,449,5,14,468,711,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,902,C,1,0,C01,0,182,17,6,12,17,50,71,64,3,3,0,0,0,0,425,3,12,440,711,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,903,B,1,0,B,0,114,16,6,16,12,46,97,30,5,0,0,0,0,0,342,0,1,343,512,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,903,C,1,0,C01,0,95,22,6,18,12,29,58,45,1,1,2,0,0,0,289,0,10,299,511,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,903,C,2,0,C02,0,76,22,5,6,8,32,44,55,7,0,0,0,0,0,255,0,8,263,511,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,904,B,1,0,B,0,36,8,4,13,16,20,79,23,6,4,4,0,2,0,215,0,13,228,484,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,904,C,1,0,C01,0,30,4,4,13,15,21,92,16,2,9,0,0,1,0,207,0,10,217,484,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,905,B,1,0,B,0,36,5,2,14,18,26,121,15,5,3,4,0,0,0,249,0,9,258,559,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,906,B,1,0,B,0,33,6,1,23,13,17,122,19,14,3,1,0,1,0,253,0,13,266,551,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,907,B,1,0,B,0,46,7,0,11,24,16,87,17,9,2,2,0,1,0,222,0,10,232,533,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,908,B,1,0,B,0,30,6,2,23,19,15,100,23,5,0,2,0,2,0,227,0,11,238,426,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,908,C,1,0,C01,0,22,2,2,10,19,10,88,17,9,5,3,0,0,0,187,0,13,200,425,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,909,B,1,0,B,0,50,6,5,10,13,12,80,17,5,1,1,0,0,0,200,3,5,208,409,Acta Casilla,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,910,B,1,0,B,0,21,3,0,15,23,17,98,13,2,3,0,0,1,0,196,0,14,210,479,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,910,C,1,0,C01,0,22,6,2,18,18,10,90,10,3,10,1,0,0,0,190,3,7,200,478,Acta Casilla,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,911,B,1,0,B,0,29,11,2,26,21,19,109,11,3,3,4,0,1,0,239,1,13,253,574,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,911,C,1,0,C01,0,27,5,3,21,17,21,100,16,3,5,5,1,2,0,226,0,20,246,573,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,912,B,1,0,B,0,24,6,0,14,20,19,79,10,7,1,0,0,1,0,181,0,13,194,427,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,912,C,1,0,C01,0,22,2,0,14,25,9,90,9,6,1,2,0,0,0,180,0,8,188,427,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,913,B,1,0,B,0,43,26,4,9,29,19,144,14,3,7,4,0,1,0,303,0,12,315,677,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,914,B,1,0,B,0,36,9,1,7,19,10,70,6,3,0,0,0,0,0,161,0,16,177,383,Acta Casilla,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,914,C,1,0,C01,0,34,4,0,16,14,14,73,9,3,3,2,0,1,0,173,2,6,181,382,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,915,B,1,0,B,0,37,15,1,10,26,18,109,17,3,1,3,0,1,0,241,1,10,252,506,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,916,B,1,0,B,0,78,17,4,7,21,31,49,20,2,3,1,0,0,0,233,2,4,239,428,Acta Casilla,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,916,C,1,0,C01,0,73,12,1,13,14,27,65,17,4,4,1,0,0,0,231,1,3,235,427,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,917,B,1,0,B,0,34,9,4,10,20,19,85,17,4,6,3,1,1,0,213,1,19,233,509,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,917,C,1,0,C01,0,20,8,1,14,46,28,109,13,1,1,0,0,1,0,242,1,17,260,509,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,918,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,Acta Casilla,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,919,B,1,0,B,0,57,11,2,18,27,35,128,23,4,3,7,1,0,0,316,0,13,329,604,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,919,C,1,0,C01,0,54,8,2,15,27,22,103,17,7,3,0,0,5,0,263,1,11,275,603,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,920,B,1,0,B,0,25,5,2,9,28,11,88,9,4,1,2,1,1,0,186,0,9,195,408,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,920,C,1,0,C01,0,25,6,0,13,17,14,88,8,3,3,1,1,2,0,181,0,6,187,407,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,921,B,1,0,B,0,31,9,1,15,27,29,112,10,7,6,3,0,0,0,250,0,10,260,512,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,922,B,1,0,B,0,33,8,3,19,18,24,117,9,8,4,4,0,2,0,249,0,11,260,518,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,922,C,1,0,C01,0,35,10,3,21,25,22,100,12,6,2,1,0,2,0,239,1,11,251,517,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,923,B,1,0,B,0,19,5,0,11,26,18,84,17,4,4,3,0,3,0,194,1,8,203,440,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,923,C,1,0,C01,0,21,13,1,21,20,18,98,14,6,0,0,1,1,0,214,0,13,227,440,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,924,B,1,0,B,0,24,5,0,13,23,20,113,8,1,2,5,1,1,0,216,0,11,227,442,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,924,C,1,0,C01,0,39,4,0,11,23,13,113,10,0,2,4,0,1,0,220,0,12,232,442,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,925,B,1,0,B,0,40,15,2,17,26,33,117,21,4,3,3,0,0,0,281,0,12,293,552,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,925,C,1,0,C01,0,72,10,3,20,29,21,93,23,2,4,2,0,0,0,279,0,13,292,552,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,926,B,1,0,B,0,122,23,4,21,17,36,99,53,4,4,0,0,0,0,383,0,8,391,703,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,926,C,1,0,C01,0,135,18,12,15,19,45,88,45,3,5,1,0,0,0,386,1,0,387,703,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,926,C,2,0,C02,0,133,28,7,17,19,37,99,37,6,2,1,0,0,0,386,3,13,402,702,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,926,C,3,0,C03,0,144,15,11,19,15,40,96,34,5,6,0,0,0,0,385,0,11,396,702,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,927,B,1,0,B,0,49,14,3,15,12,20,107,21,3,2,3,0,0,0,249,0,13,262,563,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,927,C,1,0,C01,0,23,10,2,16,20,20,112,10,4,5,3,0,5,0,230,2,22,254,563,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,927,C,2,0,C02,0,36,9,2,12,22,25,109,22,2,4,2,0,4,0,249,0,17,266,562,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,929,B,1,0,B,0,175,20,8,15,13,68,47,55,4,0,0,0,0,0,405,0,8,413,609,Acta Casilla,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,930,B,1,0,B,0,175,19,17,22,9,66,42,63,1,1,1,1,0,0,417,2,2,421,628,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,930,C,1,0,C01,0,205,26,21,13,15,55,45,66,5,1,1,0,1,0,454,4,1,459,627,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,930,C,2,0,C02,0,185,20,9,12,19,66,61,60,5,4,2,0,0,0,443,1,4,448,627,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,931,B,1,0,B,0,158,26,2,11,27,34,55,36,4,1,0,0,2,0,356,0,15,371,634,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,931,C,1,0,C01,0,166,30,4,19,22,43,54,47,1,5,0,0,0,0,391,0,6,397,634,Acta Casilla,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,932,B,1,0,B,0,120,10,2,15,14,24,46,30,1,5,1,0,1,0,269,1,7,277,483,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,933,B,1,0,B,0,53,7,1,13,20,24,77,19,2,3,0,0,4,0,223,1,4,228,452,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,933,C,1,0,C01,0,45,9,3,13,16,27,72,19,3,2,5,0,1,0,215,2,0,217,452,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,934,B,1,0,B,0,69,17,3,10,17,30,66,22,4,2,2,0,0,0,242,1,7,250,449,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,934,C,1,0,C01,0,70,17,2,13,14,28,65,20,2,3,1,0,1,0,236,0,11,247,448,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,935,B,1,0,B,0,89,18,1,23,30,41,117,31,1,4,4,0,0,0,359,1,17,377,718,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,935,C,1,0,C01,0,84,17,4,21,21,41,143,35,5,2,3,0,2,0,378,1,14,393,718,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,936,B,1,0,B,0,83,14,7,19,32,30,172,31,11,7,5,0,4,0,415,3,7,425,429,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,936,C,1,0,C01,0,54,10,2,15,20,25,63,15,2,1,2,0,0,0,209,2,11,222,428,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,937,B,1,0,B,0,70,10,7,13,11,18,89,27,5,4,1,0,0,0,255,2,7,264,428,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,937,C,1,0,C01,0,75,12,0,9,15,27,86,17,5,1,3,1,0,0,251,1,11,263,428,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,938,B,1,0,B,0,73,13,3,12,29,43,95,34,7,4,3,0,0,0,316,3,9,328,566,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,939,B,1,0,B,0,76,10,7,15,15,20,70,31,7,2,0,1,2,0,256,1,7,264,435,Acta Casilla,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,939,C,1,0,C01,0,80,12,1,18,10,35,65,38,2,2,2,1,0,0,266,2,13,281,434,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,940,B,1,0,B,0,158,19,5,13,13,43,64,53,5,1,3,0,0,0,377,1,14,392,591,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,940,C,1,0,C01,0,139,20,3,9,13,46,69,48,2,3,6,1,0,0,359,1,7,367,591,Acta Casilla,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,941,B,1,0,B,0,112,16,4,6,8,28,38,35,3,1,2,0,0,0,253,0,11,264,387,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,941,C,1,0,C01,0,110,17,4,7,10,27,28,33,2,3,0,0,0,0,241,0,10,251,387,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,942,B,1,0,B,0,164,22,15,17,13,47,73,36,2,3,2,0,1,0,395,0,11,406,662,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,942,C,1,0,C01,0,161,15,9,15,20,46,58,66,1,2,1,0,0,0,394,0,7,401,661,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,942,C,2,0,C02,0,172,23,3,22,11,48,68,56,3,3,3,0,1,0,413,0,8,421,661,Acta Casilla,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,943,B,1,0,B,0,44,7,1,12,12,29,115,12,1,2,4,0,0,0,239,1,7,247,509,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,943,C,1,0,C01,0,41,1,1,14,8,19,117,12,2,8,3,0,2,0,228,0,11,239,509,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,943,C,2,0,C02,0,45,5,2,19,11,25,122,18,4,4,3,0,0,0,258,1,9,268,509,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,944,B,1,0,B,0,30,11,2,19,24,27,113,16,7,4,0,2,4,0,259,0,17,276,586,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,945,B,1,0,B,0,24,5,1,22,20,23,162,11,8,1,7,0,1,0,285,0,16,301,667,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,946,B,1,0,B,0,28,8,2,10,14,33,95,13,3,2,7,0,0,0,215,1,11,227,475,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,947,B,1,0,B,0,45,10,4,13,20,21,124,25,4,0,1,0,3,0,270,6,10,286,620,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,947,C,1,0,C01,0,69,7,0,22,21,42,127,14,4,2,2,0,4,0,314,5,17,336,620,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,948,B,1,0,B,0,28,5,2,16,22,18,128,10,2,5,4,0,0,0,240,0,10,250,505,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,948,C,1,0,C01,0,36,9,0,22,28,19,100,17,3,2,3,0,1,0,240,0,4,244,504,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,949,B,1,0,B,0,26,11,0,17,32,17,114,14,0,1,4,0,0,0,236,1,10,247,560,Acta Casilla,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,950,B,1,0,B,0,33,5,1,32,30,27,148,21,8,6,4,0,2,0,317,2,9,328,654,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,950,C,1,0,C01,0,35,12,1,26,32,18,164,13,5,2,5,2,0,0,315,4,9,328,654,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,951,B,1,0,B,0,24,3,2,22,18,28,170,8,7,2,5,0,3,0,292,0,20,312,642,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,951,C,1,0,C01,0,16,11,2,21,19,31,162,9,7,3,3,1,4,0,289,0,16,305,641,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,952,B,1,0,B,0,14,1,3,16,15,21,152,9,9,1,5,0,4,0,250,0,7,257,566,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,952,C,1,0,C01,0,19,2,2,14,16,29,152,6,6,4,8,0,2,0,260,0,14,274,565,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,952,C,2,0,C02,0,19,6,2,15,15,27,149,12,9,3,2,1,2,0,262,0,11,273,565,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,952,C,3,0,C03,0,14,7,1,13,11,29,155,5,6,7,3,0,2,0,253,0,12,265,565,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,953,B,1,0,B,0,32,3,1,16,29,24,121,18,5,6,6,0,5,0,266,0,19,285,547,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,953,C,1,0,C01,0,31,7,2,18,35,29,118,12,9,1,7,2,0,0,271,0,20,291,547,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,954,B,1,0,B,0,37,11,0,18,16,22,96,15,3,1,1,0,0,0,220,4,14,238,520,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,954,C,1,0,C01,0,61,3,2,8,21,22,73,18,6,2,5,0,3,0,224,1,12,237,520,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,954,C,2,0,C02,0,48,13,1,17,23,22,86,16,0,5,2,0,2,0,235,0,0,235,520,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,955,B,1,0,B,0,27,7,2,27,30,19,200,13,13,6,4,1,2,0,351,0,15,366,746,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,956,B,1,0,B,0,18,9,2,26,11,19,124,12,6,2,9,0,3,0,241,1,19,261,582,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,956,C,1,0,C01,0,19,3,4,18,18,15,142,13,5,4,7,0,4,0,252,2,17,271,582,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,957,B,1,0,B,0,113,12,4,12,29,31,98,33,5,4,2,0,0,0,343,0,14,357,589,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,957,C,1,0,C01,0,102,9,5,19,23,33,89,49,2,3,1,0,2,0,337,1,7,345,589,Acta Casilla,,,
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,957,C,2,0,C02,0,115,7,4,8,27,37,93,34,2,6,0,0,2,0,335,0,14,349,588,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,958,B,1,0,B,0,167,16,12,21,16,37,101,63,7,6,0,0,0,0,446,1,10,457,714,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,958,C,1,0,C01,0,139,21,9,18,20,50,119,76,3,3,0,0,3,0,461,2,13,476,714,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,959,B,1,0,B,0,133,14,5,12,19,29,44,24,2,1,4,0,2,0,289,1,13,303,467,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,959,C,1,0,C01,0,129,16,4,12,14,23,76,37,4,3,0,0,1,0,319,1,0,320,467,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,960,B,1,0,B,0,122,14,7,18,24,33,76,48,12,4,2,0,3,0,363,2,9,374,629,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,960,C,1,0,C01,0,135,15,6,16,18,36,85,46,4,3,4,0,2,0,370,2,10,382,629,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,961,B,1,0,B,0,126,14,8,23,19,43,107,42,7,5,1,0,2,0,397,1,13,411,662,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,961,C,1,0,C01,0,126,19,9,21,26,33,85,41,4,8,0,0,0,0,372,0,16,388,662,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,962,B,1,0,B,0,82,13,4,23,22,31,95,39,3,6,0,0,0,0,318,0,12,330,648,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,962,C,1,0,C01,0,119,16,10,20,24,37,86,25,8,8,0,0,0,0,353,2,22,377,648,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,963,B,1,0,B,0,75,12,2,11,15,34,104,21,2,5,0,0,0,0,281,0,18,299,660,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,964,B,1,0,B,0,70,9,3,14,20,16,111,21,4,6,0,0,0,0,274,2,9,285,511,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,964,C,1,0,C01,0,46,10,2,17,23,29,91,28,4,1,3,0,1,0,255,0,9,264,510,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,965,B,1,0,B,0,56,2,3,4,16,18,98,17,1,6,1,0,1,0,223,0,9,232,476,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,965,C,1,0,C01,0,63,6,1,14,21,19,85,19,1,1,2,0,0,0,232,0,6,238,476,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,966,B,1,0,B,0,71,10,7,16,24,23,127,28,4,1,2,1,2,0,316,0,15,331,694,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,966,C,1,0,C01,0,79,15,1,20,27,36,120,25,7,7,11,0,3,0,351,0,16,367,694,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,967,B,1,0,B,0,82,14,4,17,12,24,99,19,5,1,0,0,2,0,279,0,12,291,548,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,968,B,1,0,B,0,127,12,3,18,15,36,45,33,3,1,1,0,1,0,295,1,0,296,533,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,968,C,1,0,C01,0,119,12,5,12,12,25,78,32,5,5,1,0,3,0,309,0,12,321,532,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,968,S,1,0,S01,0,11,0,3,3,7,9,51,4,2,3,1,0,2,0,96,0,11,107,0,Acta Casilla,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,969,B,1,0,B,0,39,7,1,4,14,12,90,11,1,3,2,0,3,0,187,0,8,195,406,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,969,C,1,0,C01,0,29,5,0,5,15,15,68,12,2,3,0,0,0,0,154,0,7,161,405,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,970,B,1,0,B,0,51,9,2,16,25,20,65,25,2,2,0,0,0,0,217,0,13,230,457,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,970,C,1,0,C01,0,63,10,0,21,28,24,75,33,3,1,0,0,0,0,258,0,11,269,456,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,971,B,1,0,B,0,113,29,6,17,13,45,108,37,4,2,2,0,2,0,378,0,17,395,693,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,971,C,1,0,C01,0,124,22,5,17,23,41,108,33,5,2,4,0,0,0,384,0,12,396,693,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,972,B,1,0,B,0,145,12,8,19,25,50,101,42,7,3,0,0,0,0,412,2,10,424,727,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,972,C,1,0,C01,0,117,17,12,14,10,61,94,45,2,7,2,1,0,0,382,2,19,403,727,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,972,C,2,0,C02,0,172,13,7,21,12,40,90,37,3,3,2,1,0,0,401,0,11,412,727,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,972,C,3,0,C03,0,129,16,11,15,23,50,109,52,6,3,0,0,2,0,416,2,8,426,727,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,972,C,4,0,C04,0,109,14,5,13,23,39,95,45,3,12,0,0,0,0,358,3,12,373,727,Acta Casilla,,,
